date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi,temperature,humidity,wind_speed,year,month,day,day_of_week,season,pm2_5_lag1,pm10_lag1,us_aqi_lag1,pm2_5_roll3,pm10_roll3,us_aqi_roll3,pm_ratio,dust_wind,temp_humidity,season_encoded
2022-08-18,83.00833333333334,51.4375,863.7916666666666,134.23749999999998,39.15833333333333,56.375,0.2895833333333333,17.958333333333332,2.3229166666666665,147.70833333333334,83.58333333333333,33.6125,62.041666666666664,11.3625,2022,8,18,3,Summer,55.23333333333333,93.56666666666666,147.41666666666666,46.71388888888888,81.39861111111111,130.5277777777778,0.6196666926653946,1.5804912433744414,2085.375520833333,2
2022-08-19,79.5625,49.00416666666666,818.7083333333334,134.88750000000002,40.68333333333333,56.708333333333336,0.3166666666666666,14.708333333333334,2.2270833333333333,132.625,78.875,34.21666666666667,53.25,11.408333333333331,2022,8,19,4,Summer,51.4375,83.00833333333334,147.70833333333334,51.56805555555555,86.80138888888888,135.76388888888889,0.6159203902686099,1.289262122197623,1822.0375000000001,2
2022-08-20,89.51666666666667,54.87083333333334,769.0416666666666,123.53333333333336,30.583333333333332,83.29166666666667,0.3062499999999999,17.833333333333332,2.2354166666666666,143.58333333333334,81.58333333333333,34.7125,46.916666666666664,10.35,2022,8,20,5,Summer,49.00416666666666,79.5625,132.625,51.89166666666666,85.37916666666666,142.58333333333334,0.6129677831357165,1.7230272087252294,1628.5947916666664,2
2022-08-21,98.44583333333333,58.9125,703.75,123.32916666666668,26.5875,78.20833333333333,0.4220833333333333,25.083333333333332,2.09375,148.625,83.95833333333333,34.8375,48.041666666666664,13.716666666666669,2022,8,21,6,Summer,54.87083333333334,89.51666666666667,143.58333333333334,51.770833333333336,84.02916666666667,141.30555555555557,0.5984255240351241,1.828675443838971,1673.6515625,2
2022-08-22,86.25,49.175,581.75,105.89583333333331,23.84166666666667,44.791666666666664,0.4829166666666666,29.541666666666668,2.0416666666666665,147.91666666666666,85.0,34.520833333333336,49.625,12.195833333333333,2022,8,22,0,Summer,58.9125,98.44583333333333,148.625,54.26250000000001,89.175,141.61111111111111,0.570144920925856,2.422275168655265,1713.0963541666667,2
2022-08-23,91.23333333333332,54.925,627.5833333333334,104.2,26.1625,43.708333333333336,0.5608333333333333,25.333333333333332,2.0,136.16666666666666,79.91666666666667,34.954166666666666,51.333333333333336,10.020833333333334,2022,8,23,1,Summer,49.175,86.25,147.91666666666666,54.31944444444445,91.40416666666665,146.70833333333334,0.602027761030021,2.528066275785486,1794.3138888888889,2
2022-08-24,77.71249999999999,44.46666666666667,556.625,101.39166666666668,21.175,57.791666666666664,0.5170833333333333,32.208333333333336,2.0541666666666667,141.375,81.875,36.43333333333333,31.708333333333332,14.854166666666666,2022,8,24,2,Summer,54.925,91.23333333333332,136.16666666666666,54.3375,91.97638888888889,144.2361111111111,0.5721945130380848,2.168302799328844,1155.2402777777777,2
2022-08-25,70.02499999999999,40.75,530.25,113.77083333333331,19.516666666666666,59.833333333333336,0.3716666666666666,26.083333333333332,2.129166666666667,109.79166666666669,71.41666666666667,36.420833333333334,15.458333333333334,15.766666666666666,2022,8,25,3,Summer,44.46666666666667,77.71249999999999,141.375,49.52222222222222,85.06527777777778,141.81944444444443,0.5819350148956086,1.6543339331289262,563.0053819444445,2
2022-08-26,59.3,31.5625,451.9166666666667,98.3125,16.829166666666666,50.416666666666664,0.3095833333333333,37.5,2.245833333333333,106.58333333333331,70.54166666666667,35.8375,9.583333333333334,15.329166666666666,2022,8,26,4,Summer,40.75,70.02499999999999,109.79166666666669,46.71388888888888,79.65694444444443,129.11111111111111,0.5322512557799114,2.446316774363679,343.4427083333333,2
2022-08-27,52.27916666666667,26.40416666666667,461.2083333333333,88.66666666666667,19.025,40.166666666666664,0.29375,36.541666666666664,2.24375,83.58333333333333,62.708333333333336,34.295833333333334,28.666666666666668,13.254166666666668,2022,8,27,5,Summer,31.5625,59.3,106.58333333333331,38.92638888888889,69.01249999999999,119.25,0.5050609610891345,2.756994447758985,983.1472222222222,2
2022-08-28,57.2375,31.775,472.2916666666667,93.925,20.683333333333337,60.083333333333336,0.2679166666666666,24.208333333333332,2.2583333333333333,94.91666666666669,66.79166666666667,32.920833333333334,40.041666666666664,13.045833333333334,2022,8,28,6,Summer,26.40416666666667,52.27916666666667,83.58333333333333,32.90555555555556,60.53472222222223,99.9861111111111,0.5551430346338846,1.855637034381064,1318.205034722222,2
2022-08-29,52.65,27.65,430.9166666666667,86.46666666666665,21.075,106.0,0.2416666666666666,17.416666666666668,2.2041666666666666,84.08333333333333,62.208333333333336,33.175000000000004,50.5,12.575,2022,8,29,0,Summer,31.775,57.2375,94.91666666666669,29.91388888888889,56.27222222222222,95.02777777777777,0.5251661818581922,1.385023084027323,1675.3375000000003,2
2022-08-30,55.3875,25.829166666666666,406.125,74.69166666666666,18.0625,52.041666666666664,0.2508333333333333,39.416666666666664,2.2291666666666665,82.70833333333333,62.166666666666664,32.92916666666667,47.75,12.254166666666668,2022,8,30,1,Summer,27.65,52.65,84.08333333333333,28.60972222222222,54.05555555555555,87.52777777777779,0.4663356569682872,3.216592733090018,1572.3677083333334,2
2022-08-31,51.541666666666664,26.329166666666666,377.3333333333333,68.27499999999999,16.1875,84.5,0.2520833333333333,22.833333333333332,2.183333333333333,84.41666666666667,62.833333333333336,33.112500000000004,44.125,14.870833333333332,2022,8,31,2,Summer,25.829166666666666,55.3875,82.70833333333333,28.418055555555554,55.09166666666667,87.23611111111113,0.510832649749407,1.5354439987373047,1461.0890625000002,2
2022-09-01,58.74583333333334,31.8375,485.0,87.50416666666666,23.27916666666667,88.0,0.2829166666666666,12.208333333333334,2.1687499999999997,93.04166666666669,63.791666666666664,32.391666666666666,60.708333333333336,12.345833333333331,2022,9,1,3,Autumn,26.329166666666666,51.541666666666664,84.41666666666667,26.602777777777778,53.19305555555555,83.73611111111111,0.5419533207980142,0.988862559120144,1966.4440972222224,3
2022-09-02,60.24583333333334,33.887499999999996,553.4583333333334,94.1625,27.0,74.625,0.3520833333333333,16.208333333333332,2.0500000000000003,87.83333333333333,64.20833333333333,32.24166666666667,66.66666666666667,11.508333333333333,2022,9,2,4,Autumn,31.8375,58.74583333333334,93.04166666666669,27.998611111111114,55.225,86.72222222222223,0.5624870229616926,1.4083995879739677,2149.444444444445,3
2022-09-03,80.83333333333333,48.84166666666667,612.2916666666666,101.78333333333336,22.975,72.54166666666667,0.3616666666666666,15.666666666666666,1.9645833333333331,120.45833333333331,74.91666666666667,33.766666666666666,51.75,12.245833333333332,2022,9,3,5,Autumn,33.887499999999996,60.24583333333334,87.83333333333333,30.68472222222222,56.844444444444456,88.43055555555556,0.6042267966487407,1.2793466120982693,1747.425,3
2022-09-04,65.74166666666666,33.62916666666667,456.875,74.35416666666667,18.145833333333332,86.5,0.365,30.125,2.05625,116.75,73.66666666666667,33.09583333333333,53.041666666666664,16.029166666666665,2022,9,4,6,Autumn,48.84166666666667,80.83333333333333,120.45833333333331,38.18888888888889,66.60833333333333,100.44444444444444,0.5115350410211429,1.8793864177143904,1755.458159722222,3
2022-09-05,59.34166666666667,32.645833333333336,594.375,100.07083333333333,22.1,68.5,0.4579166666666667,15.875,1.93125,96.29166666666669,67.16666666666667,32.916666666666664,51.666666666666664,16.554166666666667,2022,9,5,0,Autumn,33.62916666666667,65.74166666666666,116.75,38.786111111111104,68.94027777777778,108.34722222222221,0.5501333989585722,0.9589730102810161,1700.6944444444443,3
2022-09-06,64.06666666666666,36.75416666666667,679.25,135.66666666666666,26.445833333333336,65.125,0.4041666666666666,16.083333333333332,1.8958333333333333,99.04166666666669,69.33333333333333,33.229166666666664,45.958333333333336,15.825,2022,9,6,1,Autumn,32.645833333333336,59.34166666666667,96.29166666666669,38.37222222222223,68.63888888888889,111.16666666666667,0.5736862553534925,1.0163243170305856,1527.1571180555554,3
2022-09-07,70.07083333333334,31.766666666666666,433.125,96.38333333333333,18.654166666666665,46.0,0.6233333333333334,50.0,1.7062499999999998,92.29166666666669,66.875,34.395833333333336,46.875,16.616666666666667,2022,9,7,2,Autumn,36.75416666666667,64.06666666666666,99.04166666666669,34.34305555555556,63.04999999999999,104.02777777777779,0.453350769530583,3.009026900158862,1612.3046875,3
2022-09-08,71.16250000000001,26.208333333333332,282.6666666666667,50.4875,12.441666666666668,57.458333333333336,0.6329166666666667,77.0,1.8541666666666667,85.25,69.16666666666667,33.97083333333333,46.166666666666664,14.95,2022,9,8,3,Autumn,31.766666666666666,70.07083333333334,92.29166666666669,33.72222222222223,64.49305555555556,95.87500000000001,0.3682885363083758,5.150501327725665,1568.3201388888888,3
2022-09-09,57.47083333333333,28.84583333333333,377.25,71.66250000000001,17.845833333333335,47.416666666666664,0.3891666666666666,29.916666666666668,2.0520833333333335,82.16666666666667,64.83333333333333,33.324999999999996,49.375,15.229166666666666,2022,9,9,4,Autumn,26.208333333333332,71.16250000000001,85.25,31.57638888888889,68.43333333333334,92.19444444444446,0.5019212556759878,1.9644321555502828,1645.4218749999998,3
2022-09-10,63.75833333333333,34.63333333333333,548.4583333333334,99.225,26.833333333333332,44.625,0.3999999999999999,20.958333333333332,1.9520833333333336,97.83333333333331,67.54166666666667,33.025,54.375,12.433333333333332,2022,9,10,5,Autumn,28.84583333333333,57.47083333333333,82.16666666666667,28.940277777777776,66.23472222222223,86.56944444444446,0.5431969591970154,1.6856567008855203,1795.734375,3
2022-09-11,57.74583333333334,30.329166666666666,571.875,94.4625,29.1375,50.708333333333336,0.33,19.541666666666668,2.089583333333333,89.75,64.58333333333333,32.09166666666667,57.208333333333336,9.325,2022,9,11,6,Autumn,34.63333333333333,63.75833333333333,97.83333333333331,29.895833333333332,64.13055555555555,88.41666666666667,0.525218260621085,2.0956208655277004,1835.910763888889,3
2022-09-12,110.90833333333332,50.05833333333334,535.2916666666666,78.30833333333334,22.829166666666666,104.25,0.5833333333333334,73.58333333333333,1.69375,106.70833333333331,70.95833333333333,31.708333333333332,71.16666666666667,9.866666666666664,2022,9,12,0,Autumn,30.329166666666666,57.74583333333334,89.75,31.269444444444446,59.65833333333333,89.91666666666667,0.45134870732873666,7.457769514415254,2256.576388888889,3
2022-09-13,124.69166666666666,59.25416666666666,695.625,124.7625,33.8125,86.45833333333333,0.5383333333333333,74.41666666666667,1.8208333333333335,149.25,91.75,32.81666666666667,64.5,11.604166666666666,2022,9,13,1,Autumn,50.05833333333334,110.90833333333332,106.70833333333331,38.34027777777778,77.47083333333333,98.09722222222221,0.4752055031060175,6.412925838742479,2116.675,3
2022-09-14,77.97083333333333,42.15833333333333,653.6666666666666,118.23333333333332,27.554166666666664,57.916666666666664,0.4745833333333333,33.75,1.86875,139.29166666666666,81.66666666666667,34.300000000000004,56.5,10.791666666666666,2022,9,14,2,Autumn,59.25416666666666,124.69166666666666,149.25,46.54722222222222,97.78194444444443,115.2361111111111,0.5406936285060402,3.127412837614255,1937.9500000000003,3
2022-09-15,65.20416666666667,35.137499999999996,527.75,95.55833333333334,21.295833333333334,94.625,0.5879166666666666,29.125,1.7208333333333334,106.125,70.375,34.233333333333334,52.083333333333336,14.95,2022,9,15,3,Autumn,42.15833333333333,77.97083333333333,139.29166666666666,50.49027777777778,104.52361111111111,131.75,0.5388842654909436,1.9481604048053243,1782.9861111111113,3
2022-09-16,53.63333333333333,25.4,293.125,40.35,9.891666666666667,105.41666666666669,0.4041666666666666,32.291666666666664,1.8541666666666667,90.5,64.875,33.90833333333333,57.583333333333336,17.595833333333335,2022,9,16,4,Autumn,35.137499999999996,65.20416666666667,106.125,45.51666666666666,89.28888888888889,131.55555555555554,0.4735860694794394,1.8351881504984233,1952.554861111111,3
2022-09-17,84.88333333333334,29.758333333333336,210.33333333333337,25.616666666666664,8.245833333333334,124.66666666666669,0.2704166666666667,98.375,2.0520833333333335,85.95833333333333,65.95833333333333,33.516666666666666,52.583333333333336,13.45,2022,9,17,5,Autumn,25.4,53.63333333333333,90.5,34.231944444444444,65.60277777777777,111.97222222222221,0.3505792222590314,7.314125850250867,1762.4180555555556,3
2022-09-18,110.48333333333332,40.4875,387.0,56.3875,17.979166666666668,116.5,0.4795833333333333,118.20833333333331,1.6916666666666669,106.41666666666669,80.20833333333333,32.21666666666667,59.75,11.045833333333334,2022,9,18,6,Autumn,29.758333333333336,84.88333333333334,85.95833333333333,30.09861111111111,67.90694444444445,94.19444444444444,0.366457984313248,10.70162106058504,1924.9458333333334,3
2022-09-19,87.94166666666666,37.375,371.25,69.41250000000001,17.583333333333332,69.54166666666667,0.5016666666666667,76.41666666666667,1.7166666666666668,110.58333333333331,80.70833333333333,33.74583333333333,55.208333333333336,13.054166666666667,2022,9,19,0,Autumn,40.4875,110.48333333333332,106.41666666666669,31.881944444444446,82.99999999999999,94.29166666666667,0.42499762617267933,5.853813787132044,1863.0512152777776,3
2022-09-20,66.7,26.541666666666668,361.4583333333333,70.67083333333333,16.3375,38.375,0.48125,66.125,1.7854166666666669,92.70833333333331,69.83333333333333,33.5875,48.041666666666664,13.658333333333331,2022,9,20,1,Autumn,37.375,87.94166666666666,110.58333333333331,35.87361111111111,94.43611111111109,100.9861111111111,0.39792603101560176,4.841366332541819,1613.5994791666665,3
2022-09-21,81.86666666666666,39.583333333333336,582.6666666666666,112.65833333333336,27.35,65.45833333333333,0.4266666666666667,51.791666666666664,1.7125,95.875,70.04166666666667,33.4625,45.625,11.516666666666666,2022,9,21,2,Autumn,26.541666666666668,66.7,92.70833333333331,34.80138888888889,88.375,103.2361111111111,0.48350976608090684,4.497105253507503,1526.7265625,3
2022-09-22,89.675,46.99583333333334,605.25,107.39166666666668,26.05,84.625,0.3766666666666666,40.041666666666664,1.8270833333333336,117.91666666666669,74.70833333333333,33.050000000000004,51.291666666666664,11.666666666666666,2022,9,22,3,Autumn,39.583333333333336,81.86666666666666,95.875,34.50000000000001,78.83611111111111,99.72222222222221,0.5240683892864784,3.4321425629592093,1695.1895833333335,3
2022-09-23,68.19166666666666,35.175000000000004,511.1666666666667,88.57916666666667,26.233333333333334,83.91666666666667,0.3066666666666667,34.541666666666664,1.86875,116.16666666666669,73.66666666666667,32.4125,53.833333333333336,12.245833333333332,2022,9,23,4,Autumn,46.99583333333334,89.675,117.91666666666669,37.70694444444445,79.41388888888889,102.16666666666667,0.5158254843090484,2.8206870782698545,1744.872916666667,3
2022-09-24,55.12916666666666,28.479166666666668,358.0,60.63333333333333,16.154166666666665,75.0,0.35,24.75,1.7895833333333335,93.625,66.0,31.679166666666664,66.0,12.7625,2022,9,24,5,Autumn,35.175000000000004,68.19166666666666,116.16666666666669,40.58472222222223,79.91111111111111,109.98611111111113,0.516589817551088,1.9392750684211506,2090.825,3
2022-09-25,58.99166666666667,29.316666666666663,417.4583333333333,69.19166666666666,18.445833333333333,82.66666666666667,0.4533333333333333,27.541666666666668,1.6145833333333333,82.5,62.083333333333336,31.175,78.125,10.729166666666666,2022,9,25,6,Autumn,28.479166666666668,55.12916666666666,93.625,36.88333333333334,70.99861111111112,109.23611111111113,0.49696283943557834,2.566990052008695,2435.546875,3
2022-09-26,67.325,36.170833333333334,642.75,104.51666666666668,31.53333333333333,50.708333333333336,0.4091666666666667,29.833333333333332,1.7041666666666666,95.125,66.625,31.545833333333334,72.04166666666667,11.3375,2022,9,26,0,Autumn,29.316666666666663,58.99166666666667,82.5,30.99027777777778,60.770833333333336,97.43055555555556,0.5372570782930005,2.6313852879336754,2272.6144097222223,3
2022-09-27,58.95,29.833333333333332,407.1666666666667,74.60000000000001,20.483333333333334,68.29166666666667,0.4641666666666666,27.083333333333332,1.63125,95.29166666666669,66.70833333333333,30.8625,67.83333333333333,12.0375,2022,9,27,1,Autumn,36.170833333333334,67.325,95.125,31.322222222222223,60.481944444444444,90.41666666666667,0.5060785890967726,2.2499132779580524,2093.50625,3
2022-09-28,74.62083333333334,36.02916666666667,349.9166666666667,43.3125,13.216666666666669,101.54166666666669,0.4524999999999999,50.875,1.5666666666666669,93.08333333333331,65.83333333333333,30.491666666666664,72.83333333333333,11.216666666666669,2022,9,28,2,Autumn,29.833333333333332,58.95,95.29166666666669,31.773611111111112,61.75555555555555,90.97222222222223,0.4828298556100751,4.5356608140569845,2220.809722222222,3
2022-09-29,78.44166666666666,35.36666666666667,349.125,44.3125,16.720833333333335,115.54166666666669,0.37875,57.833333333333336,1.68125,103.79166666666669,72.20833333333333,30.95,65.16666666666667,10.104166666666666,2022,9,29,3,Autumn,36.02916666666667,74.62083333333334,93.08333333333331,34.01111111111111,66.96527777777777,94.5,0.45086581811283355,5.723710773735842,2016.9083333333335,3
2022-09-30,77.95833333333333,42.825,393.875,56.67083333333333,17.554166666666667,102.04166666666669,0.4304166666666666,27.75,1.6791666666666665,104.08333333333331,70.29166666666667,31.891666666666666,59.458333333333336,11.1,2022,9,30,4,Autumn,35.36666666666667,78.44166666666666,103.79166666666669,33.743055555555564,70.67083333333333,97.3888888888889,0.5493319010240698,2.4999997747747953,1896.2253472222224,3
2022-10-01,69.07916666666667,39.225,419.1666666666667,56.40416666666667,16.775000000000002,93.54166666666669,0.4025,19.458333333333332,1.6416666666666666,121.625,75.29166666666667,30.941666666666663,61.416666666666664,10.891666666666666,2022,10,1,5,Autumn,42.825,77.95833333333333,104.08333333333331,38.07361111111112,77.00694444444444,100.31944444444444,0.5678267605839663,1.786533883409284,1900.3340277777775,3
2022-10-02,77.57083333333334,35.9125,420.3333333333333,56.09583333333333,19.895833333333332,138.66666666666666,0.4345833333333333,42.541666666666664,1.5958333333333332,115.33333333333331,69.41666666666667,30.366666666666664,72.16666666666667,9.95,2022,10,2,6,Autumn,39.225,69.07916666666667,121.625,39.13888888888889,75.15972222222221,109.83333333333333,0.46296395170482096,4.275543958906805,2191.461111111111,3
2022-10-03,99.29583333333332,53.40416666666667,538.1666666666666,91.17083333333332,24.958333333333332,77.08333333333333,0.5079166666666667,39.541666666666664,1.4520833333333334,126.5,77.625,31.541666666666668,63.791666666666664,13.995833333333332,2022,10,3,0,Autumn,35.9125,77.57083333333334,115.33333333333331,39.32083333333333,74.86944444444444,113.68055555555554,0.5378288729352975,2.825245406948825,2012.095486111111,3
2022-10-04,61.51666666666667,29.2125,401.75,73.25833333333334,18.516666666666666,30.25,0.34375,47.208333333333336,1.5791666666666666,105.83333333333331,70.45833333333333,31.229166666666668,49.125,13.295833333333334,2022,10,4,1,Autumn,53.40416666666667,99.29583333333332,126.5,42.84722222222223,81.98194444444444,121.15277777777777,0.47487130086906576,3.550610826654153,1534.1328125,3
2022-10-05,85.66666666666667,49.94166666666666,510.9583333333333,70.18333333333334,19.654166666666665,73.54166666666667,0.4308333333333333,26.208333333333332,1.5770833333333334,123.08333333333331,75.83333333333333,30.879166666666663,57.458333333333336,13.241666666666667,2022,10,5,2,Autumn,29.2125,61.51666666666667,105.83333333333331,39.50972222222223,79.46111111111112,115.88888888888887,0.5829766468913231,1.9792320720529586,1774.2654513888888,3
2022-10-06,73.21666666666667,43.59583333333333,651.5416666666666,99.28333333333336,28.016666666666666,72.66666666666667,0.535,16.5,1.44375,129.33333333333334,77.75,30.316666666666663,73.41666666666667,11.195833333333333,2022,10,6,3,Autumn,49.94166666666666,85.66666666666667,123.08333333333331,44.18611111111111,82.15972222222221,118.47222222222221,0.5954359126505452,1.4737624288414655,2225.748611111111,3
2022-10-07,72.66666666666667,41.833333333333336,607.5833333333334,114.2625,24.541666666666668,34.125,0.3841666666666667,30.041666666666668,1.5395833333333335,124.70833333333331,76.29166666666667,32.137499999999996,42.125,14.125,2022,10,7,4,Autumn,43.59583333333333,73.21666666666667,129.33333333333334,40.916666666666664,73.46666666666667,119.41666666666667,0.5756880654721827,2.126843507244118,1353.7921874999997,3
2022-10-08,50.025,27.979166666666668,426.875,83.3,17.787499999999998,32.291666666666664,0.2583333333333333,22.291666666666668,1.6625,84.58333333333333,59.291666666666664,31.175,39.75,15.2875,2022,10,8,5,Autumn,41.833333333333336,72.66666666666667,124.70833333333331,45.12361111111111,77.18333333333334,125.70833333333333,0.5593036703121039,1.458162891807279,1239.20625,3
2022-10-09,41.40416666666667,22.733333333333334,348.5416666666667,69.70833333333333,14.8125,43.25,0.1675,20.708333333333332,1.7375,84.375,61.916666666666664,29.1,39.958333333333336,13.295833333333334,2022,10,9,6,Autumn,27.979166666666668,50.025,84.58333333333333,37.802777777777784,65.30277777777778,112.875,0.5490590588936124,1.5575053670318746,1162.7875000000001,3
2022-10-10,68.87083333333332,41.170833333333334,522.3333333333334,79.10000000000001,24.55,78.45833333333333,0.2779166666666666,9.958333333333334,1.6666666666666667,95.0,65.16666666666667,28.995833333333337,56.666666666666664,10.5,2022,10,10,0,Autumn,22.733333333333334,41.40416666666667,84.375,30.848611111111115,54.69861111111111,97.88888888888887,0.5977978012298705,0.9484126080876882,1643.0972222222224,3
2022-10-11,69.22916666666667,40.3125,522.0833333333334,70.40416666666667,22.116666666666664,91.33333333333331,0.4008333333333333,10.541666666666666,1.4604166666666665,108.58333333333331,71.20833333333333,28.666666666666668,71.54166666666667,9.325,2022,10,11,1,Autumn,41.170833333333334,68.87083333333332,95.0,30.627777777777784,53.43333333333334,87.9861111111111,0.5823051375411836,1.1304735159456463,2050.8611111111113,3
2022-10-12,102.37916666666666,64.52499999999999,679.2083333333334,97.28333333333336,29.77916666666667,78.125,0.3841666666666667,14.041666666666666,1.5,139.0,81.91666666666667,28.633333333333336,70.70833333333333,10.554166666666664,2022,10,12,2,Autumn,40.3125,69.22916666666667,108.58333333333331,34.73888888888889,59.83472222222222,95.9861111111111,0.6302551727133107,1.3304380894965888,2024.615277777778,3
2022-10-13,86.1125,54.96666666666667,644.9583333333334,107.65416666666664,27.4375,67.66666666666667,0.2779166666666666,12.125,1.5145833333333334,152.75,89.0,29.15833333333333,45.208333333333336,11.783333333333331,2022,10,13,3,Autumn,64.52499999999999,102.37916666666666,139.0,48.669444444444444,80.15972222222221,114.19444444444444,0.6383122778731821,1.028995669392164,1318.1996527777778,3
2022-10-14,60.80833333333334,36.5125,478.4166666666667,85.05416666666666,20.670833333333334,57.416666666666664,0.2025,15.291666666666666,1.4916666666666665,134.08333333333334,79.29166666666667,28.320833333333336,42.583333333333336,13.4375,2022,10,14,4,Autumn,54.96666666666667,86.1125,152.75,53.268055555555556,85.90694444444445,133.44444444444443,0.6004522307723356,1.137984411436819,1205.9954861111114,3
2022-10-15,72.37083333333334,43.37916666666666,554.0416666666666,94.58333333333331,26.545833333333334,78.45833333333333,0.2325,11.541666666666666,1.4625,106.08333333333331,70.20833333333333,28.53333333333333,49.708333333333336,10.491666666666667,2022,10,15,5,Autumn,36.5125,60.80833333333334,134.08333333333334,52.00138888888889,83.10000000000001,141.94444444444446,0.5994012237977837,1.1000793232648778,1418.3444444444444,3
2022-10-16,59.54583333333333,35.56666666666667,415.7916666666667,65.28333333333333,16.520833333333332,81.08333333333333,0.24375,14.333333333333334,1.4833333333333334,101.54166666666669,68.79166666666667,29.054166666666664,67.66666666666667,10.054166666666667,2022,10,16,6,Autumn,43.37916666666666,72.37083333333334,106.08333333333331,44.95277777777778,73.09722222222223,130.9722222222222,0.5972989893393216,1.4256111304821089,1965.9986111111111,3
2022-10-17,62.62916666666666,39.4125,567.0833333333334,91.0875,26.241666666666664,60.75,0.3179166666666667,8.166666666666666,1.4520833333333334,106.83333333333331,70.625,29.225,70.625,9.675,2022,10,17,0,Autumn,35.56666666666667,59.54583333333333,101.54166666666669,38.486111111111114,64.24166666666667,113.90277777777779,0.6292994377598388,0.8440998266218955,2064.015625,3
