date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi,temperature,humidity,wind_speed
2024-08-19,269.8333333333333,54.57916666666667,337.625,35.487500000000004,16.958333333333332,58.791666666666664,0.9083333333333332,535.9166666666666,1.8020833333333333,177.16666666666666,163.58333333333334,36.108333333333334,50.0,15.1875
2024-08-20,222.5583333333333,49.25,318.6666666666667,32.487500000000004,15.4125,64.5,0.8466666666666667,416.3333333333333,1.83125,146.29166666666666,138.16666666666666,35.766666666666666,50.541666666666664,15.6
2024-08-21,257.6625,49.01666666666667,262.0833333333333,25.858333333333334,12.3,61.291666666666664,0.69625,524.4583333333334,1.9416666666666669,150.58333333333334,142.33333333333334,35.016666666666666,48.208333333333336,16.5
2024-08-22,203.01666666666665,42.55833333333333,366.125,35.30416666666667,18.25,52.958333333333336,0.67375,388.4583333333333,1.94375,124.25,121.20833333333331,34.6875,50.666666666666664,14.529166666666667
2024-08-23,188.3125,44.57083333333333,487.2083333333333,47.17916666666667,27.929166666666664,64.0,0.5516666666666666,318.8333333333333,2.1729166666666666,128.41666666666666,122.5,35.229166666666664,55.083333333333336,11.666666666666666
2024-08-24,169.2875,49.71666666666667,508.5,53.9125,27.97083333333333,70.79166666666667,0.5466666666666666,247.58333333333337,2.0229166666666667,127.45833333333331,112.375,35.983333333333334,53.083333333333336,11.095833333333333
2024-08-25,146.64583333333334,51.99583333333334,523.5,53.03333333333333,27.883333333333336,75.70833333333333,0.4329166666666666,158.70833333333334,2.11875,139.58333333333334,103.29166666666669,35.824999999999996,55.208333333333336,12.870833333333332
2024-08-26,116.3875,54.05416666666667,571.125,46.80833333333334,28.495833333333337,62.916666666666664,0.4341666666666666,106.25,2.1979166666666665,141.08333333333334,92.54166666666669,34.1875,62.208333333333336,11.525
2024-08-27,137.88750000000002,71.72916666666667,546.3333333333334,44.35,27.383333333333336,100.625,0.4404166666666667,73.91666666666667,2.2395833333333335,153.25,90.5,34.4125,67.83333333333333,10.799999999999999
2024-08-28,147.36249999999998,84.14583333333333,612.25,55.479166666666664,32.416666666666664,106.5,0.4270833333333333,39.916666666666664,2.245833333333333,164.125,104.41666666666669,35.12916666666667,65.95833333333333,10.729166666666666
2024-08-29,145.49166666666665,77.71666666666667,576.6666666666666,42.3125,22.395833333333332,125.70833333333331,0.4375,62.708333333333336,2.1750000000000003,167.08333333333334,103.75,35.03333333333333,60.291666666666664,10.433333333333334
2024-08-30,192.09583333333333,69.77916666666667,564.5416666666666,31.770833333333332,19.45,152.79166666666666,0.6066666666666667,240.29166666666663,1.9020833333333331,161.58333333333334,108.16666666666669,34.175000000000004,72.75,8.841666666666667
2024-08-31,224.71666666666667,55.70416666666667,400.0,36.9375,18.6875,88.08333333333333,0.6308333333333334,400.3333333333333,1.925,153.625,118.95833333333331,36.96666666666667,46.75,18.941666666666666
2024-09-01,293.2291666666667,60.25,293.25,30.866666666666664,13.816666666666668,71.66666666666667,0.5404166666666667,588.7083333333334,1.94375,165.16666666666666,152.5,34.895833333333336,47.125,16.054166666666667
2024-09-02,187.1875,48.74583333333334,306.4583333333333,31.25,14.925,66.95833333333333,0.42375,343.5,2.0833333333333335,149.04166666666666,136.45833333333334,34.574999999999996,47.625,14.766666666666666
2024-09-03,143.74166666666667,44.88333333333333,362.5,39.50416666666667,16.6375,83.08333333333333,0.3791666666666666,215.875,2.18125,124.75,101.79166666666669,35.137499999999996,49.5,14.845833333333333
2024-09-04,194.72083333333333,50.1125,355.1666666666667,36.020833333333336,14.941666666666668,47.583333333333336,0.3608333333333333,358.6666666666667,2.1,127.83333333333331,104.70833333333331,34.475,47.041666666666664,15.25
2024-09-05,146.42499999999998,49.270833333333336,432.25,40.5375,20.5625,77.66666666666667,0.3420833333333333,193.375,2.2312499999999997,139.66666666666666,113.20833333333331,33.65416666666667,57.25,14.783333333333333
2024-09-06,196.97916666666663,70.46666666666667,623.6666666666666,50.28333333333333,27.9,92.79166666666669,0.3879166666666667,240.25,2.0,147.375,102.5,31.854166666666668,64.91666666666667,9.479166666666666
2024-09-07,226.22083333333333,78.9875,632.125,56.31666666666666,36.954166666666666,111.95833333333331,0.3954166666666667,279.9166666666667,2.0,164.91666666666666,132.04166666666666,32.9625,63.25,10.012500000000001
2024-09-08,201.00833333333333,61.74166666666667,433.4166666666667,39.391666666666666,20.720833333333335,111.66666666666669,0.3541666666666667,285.0416666666667,1.9895833333333333,156.20833333333334,121.20833333333331,34.229166666666664,58.291666666666664,13.625
2024-09-09,159.2875,60.541666666666664,511.7916666666667,42.59583333333333,26.670833333333334,110.5,0.3545833333333333,150.04166666666666,2.09375,154.75,117.75,33.487500000000004,59.333333333333336,11.4375
2024-09-10,97.57083333333333,40.3125,424.125,31.066666666666663,19.4375,129.70833333333334,0.3704166666666666,96.0,2.154166666666667,144.75,87.58333333333333,32.6875,74.45833333333333,11.708333333333334
2024-09-11,109.14583333333331,45.770833333333336,531.375,46.083333333333336,28.27916666666667,120.83333333333331,0.41,92.83333333333331,2.154166666666667,132.33333333333334,80.66666666666667,33.6625,59.958333333333336,11.683333333333332
2024-09-12,98.65416666666664,41.291666666666664,415.5833333333333,46.06666666666666,15.516666666666666,84.95833333333333,0.2758333333333333,99.75,2.14375,126.875,84.83333333333333,34.641666666666666,31.333333333333332,12.666666666666666
2024-09-13,119.10416666666669,49.96666666666667,472.2083333333333,43.62083333333334,17.670833333333334,93.45833333333331,0.3291666666666666,112.45833333333331,2.0187500000000003,125.29166666666669,80.125,33.795833333333334,44.541666666666664,14.816666666666668
2024-09-14,173.88750000000002,57.97083333333333,568.375,44.92083333333333,25.879166666666663,94.5,0.3925,212.41666666666663,2.0208333333333335,148.04166666666666,97.0,32.94166666666667,60.25,14.520833333333334
2024-09-15,276.45,60.34166666666667,380.0,29.633333333333336,15.841666666666669,93.875,0.5075,536.375,1.9083333333333332,150.58333333333334,123.25,33.49166666666667,60.208333333333336,12.641666666666666
2024-09-16,298.22083333333336,61.10833333333333,451.9583333333333,39.4375,24.754166666666663,89.66666666666667,0.4225,580.2916666666666,1.8125,198.04166666666663,175.625,32.387499999999996,55.25,11.283333333333333
2024-09-17,132.92499999999998,46.35833333333333,549.75,55.229166666666664,29.829166666666666,73.125,0.27125,172.83333333333334,2.0812500000000003,140.33333333333334,115.79166666666669,31.645833333333332,59.541666666666664,11.320833333333333
2024-09-18,146.6,49.93333333333334,529.5,50.99166666666667,30.0875,69.04166666666667,0.2991666666666666,201.625,2.027083333333333,124.66666666666669,92.25,32.06666666666667,61.083333333333336,10.3875
2024-09-19,150.625,45.87916666666666,435.7083333333333,36.041666666666664,21.975,89.83333333333333,0.3349999999999999,222.875,1.9729166666666669,135.16666666666666,102.66666666666669,32.4,63.458333333333336,10.908333333333333
2024-09-20,140.73749999999998,42.49166666666667,400.1666666666667,35.987500000000004,17.7625,95.54166666666669,0.2854166666666667,211.58333333333337,2.0791666666666666,123.75,100.08333333333331,32.37916666666667,62.333333333333336,9.683333333333334
